match_id,referee,fourthOfficial,firstAssistant,secondAssistant,season_id,home_id,away_id,label,dateutc,winner,loser,home_team,away_team,home_logo,away_logo
2775955,Yassine Abdelaziz,,,,185922,16198,16179,"Youssoufia Berrechid - Olympic Safi, 2 - 1",2019-06-09 18:00:00,Youssoufia Berrechid,Olympic Safi,Youssoufia Berrechid,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5523361,A. Ahmed,,,,189260,16195,16179,"FUS Rabat - Olympic Safi, 0 - 0",2024-02-13 19:00:00,,,FUS Rabat,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5021650,K. Sabri,,,,185923,16198,16180,"Youssoufia Berrechid - Raja Casablanca, 3 - 2",2019-11-09 15:00:00,Youssoufia Berrechid,Raja Casablanca,Youssoufia Berrechid,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
2775406,S. Guezzaz,,,,185922,16173,16184,"Ittihad Tanger - Moghreb Tétouan, 1 - 1",2018-09-22 17:00:00,,,Ittihad Tanger,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5523418,H. El Fariq,M. El Baroudi,,,189260,16171,16177,"Hassania Agadir - Mouloudia Oujda, 2 - 2",2024-04-13 20:00:00,,,Hassania Agadir,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
2775685,A. El Yaakoubi,,,,185922,16173,16175,"Ittihad Tanger - Kawkab Marrakech, 1 - 1",2018-12-19 18:00:00,,,Ittihad Tanger,Kawkab Marrakech,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3468_120x120.png
5187385,H.Tamssamani,,,,186508,16180,16176,"Raja Casablanca - Maghreb Fès, 1 - 0",2021-05-09 22:00:00,Raja Casablanca,Maghreb Fès,Raja Casablanca,Maghreb Fès,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png
2775390,N. Brahim,,,,185922,16184,16196,"Moghreb Tétouan - RSB Berkane, 1 - 0",2018-10-26 17:00:00,Moghreb Tétouan,RSB Berkane,Moghreb Tétouan,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
2634710,N. Brahim,,,,181442,16184,16170,"Moghreb Tétouan - FAR Rabat, 1 - 0",2018-03-24 15:00:00,Moghreb Tétouan,FAR Rabat,Moghreb Tétouan,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5395277,М. Kechaf,A. Ahmed,,,188370,16185,16170,"Difaâ El Jadida - FAR Rabat, 0 - 1",2023-03-04 15:00:00,FAR Rabat,Difaâ El Jadida,Difaâ El Jadida,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
2775884,M. Kechaf,,,,185922,16177,22864,"Mouloudia Oujda - Rapide Oued Zem, 0 - 0",2019-03-17 15:00:00,,,Mouloudia Oujda,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5187487,Y. Bouslim,A. Mohamed,,,186508,16198,16168,"Youssoufia Berrechid - Chabab Mohammédia, 0 - 1",2021-07-18 18:30:00,Chabab Mohammédia,Youssoufia Berrechid,Youssoufia Berrechid,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5187468,A. Zourak,,,,186508,16171,16180,"Hassania Agadir - Raja Casablanca, 0 - 0",2021-07-06 16:00:00,,,Hassania Agadir,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
5282795,R. Daki,S. El Atifi,,,187701,16168,22864,"Chabab Mohammédia - Rapide Oued Zem, 4 - 1",2022-02-25 17:00:00,Chabab Mohammédia,Rapide Oued Zem,Chabab Mohammédia,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5395298,S. Guezzaz,H. Errahmani,,,188370,16177,16179,"Mouloudia Oujda - Olympic Safi, 0 - 1",2023-04-03 22:00:00,Olympic Safi,Mouloudia Oujda,Mouloudia Oujda,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
2634655,N. Brahim,,,,181442,16180,16199,"Raja Casablanca - Racing de Casablanca, 2 - 0",2017-12-30 15:00:00,Raja Casablanca,Racing de Casablanca,Raja Casablanca,Racing de Casablanca,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2297_120x120.png
5395332,Y. Bouslim,A. Ahmed,,,188370,16179,16171,"Olympic Safi - Hassania Agadir, 1 - 1",2023-05-20 17:00:00,,,Olympic Safi,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5187311,J. Jiyed,,,,186508,16179,16176,"Olympic Safi - Maghreb Fès, 1 - 1",2021-02-14 16:15:00,,,Olympic Safi,Maghreb Fès,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png
5282845,N. Benrkiya,A. Mohamed,,,187701,16178,16168,"Khouribga - Chabab Mohammédia, 0 - 0",2022-06-15 20:30:00,,,Khouribga,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
2634593,S. Guezzaz,,,,181442,16173,16171,"Ittihad Tanger - Hassania Agadir, 2 - 2",2017-11-04 14:00:00,,,Ittihad Tanger,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5523463,A. Errakhis,M. Zerzay,,,189260,16170,16195,"FAR Rabat - FUS Rabat, 2 - 0",2024-06-14 17:00:00,FAR Rabat,FUS Rabat,FAR Rabat,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
2775754,J. Jiyed,,,,185922,16170,16202,"FAR Rabat - Chabab Rif Hoceima, 3 - 0",2019-02-09 18:00:00,FAR Rabat,Chabab Rif Hoceima,FAR Rabat,Chabab Rif Hoceima,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png
5282687,R. Daki,Tarek Al Moutamni,,,187701,16180,16196,"Raja Casablanca - RSB Berkane, 1 - 2",2021-10-03 15:00:00,RSB Berkane,Raja Casablanca,Raja Casablanca,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
5395220,H. El Fariq,M. El Baroudi,,,188370,16183,16171,"Wydad Casablanca - Hassania Agadir, 1 - 0",2023-01-13 17:15:00,Wydad Casablanca,Hassania Agadir,Wydad Casablanca,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
2634747,N. Brahim,,,,181442,16170,16210,"FAR Rabat - Chabab Atlas Khénifra, 1 - 2",2018-04-29 15:00:00,Chabab Atlas Khénifra,FAR Rabat,FAR Rabat,Chabab Atlas Khénifra,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/g13637_120x120.png
5395365,T. Moutamani,J. Jiyed,,,188370,16178,16182,"Khouribga - UTS Rabat, 6 - 4",2023-06-23 19:00:00,Khouribga,UTS Rabat,Khouribga,UTS Rabat,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png
2634602,H. Tiazi,,M. Raji,,181442,16171,16179,"Hassania Agadir - Olympic Safi, 1 - 0",2017-11-24 18:00:00,Hassania Agadir,Olympic Safi,Hassania Agadir,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5282668,A. Zourak,J. Jayed,,,187701,16180,35390,"Raja Casablanca - Riadi Salmi, 3 - 0",2021-09-24 20:30:00,Raja Casablanca,JS Soualem,Raja Casablanca,JS Soualem,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
5282812,K. Sabry,Y. Haraoui,,,187701,16171,16195,"Hassania Agadir - FUS Rabat, 2 - 1",2022-04-16 22:00:00,Hassania Agadir,FUS Rabat,Hassania Agadir,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
5187346,A. Zourak,,,,186508,16198,16177,"Youssoufia Berrechid - Mouloudia Oujda, 0 - 1",2021-04-03 18:30:00,Mouloudia Oujda,Youssoufia Berrechid,Youssoufia Berrechid,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
2775646,N. El Jaafari,,,,185922,16171,16195,"Hassania Agadir - FUS Rabat, 0 - 0",2018-12-30 14:30:00,,,Hassania Agadir,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
2775703,A. Lamssalak,,,,185922,16198,16202,"Youssoufia Berrechid - Chabab Rif Hoceima, 1 - 2",2019-01-12 14:00:00,Chabab Rif Hoceima,Youssoufia Berrechid,Youssoufia Berrechid,Chabab Rif Hoceima,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png
5523434,Mouhcine Sordy,,,,189260,16168,16182,"Chabab Mohammédia - UTS Rabat, 0 - 2",2024-04-27 16:00:00,UTS Rabat,Chabab Mohammédia,Chabab Mohammédia,UTS Rabat,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png
2634751,A. Zourak,,,,181442,16180,16184,"Raja Casablanca - Moghreb Tétouan, 0 - 0",2018-04-28 17:00:00,,,Raja Casablanca,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5395236,М. Kechaf,H. Errahmani,,,188370,16177,16182,"Mouloudia Oujda - UTS Rabat, 2 - 2",2023-01-20 19:30:00,,,Mouloudia Oujda,UTS Rabat,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png
5282691,J. Belbassri,,,,187701,16185,35390,"Difaâ El Jadida - Riadi Salmi, 3 - 2",2021-10-16 17:15:00,Difaâ El Jadida,JS Soualem,Difaâ El Jadida,JS Soualem,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
5187429,Z. Moncef,,,,186508,22864,16173,"Rapide Oued Zem - Ittihad Tanger, 1 - 2",2021-05-29 20:30:00,Ittihad Tanger,Rapide Oued Zem,Rapide Oued Zem,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5021685,J. Belbassri,,,,185923,60275,16179,"CR Khemis Zemamra - Olympic Safi, 1 - 1",2019-10-20 16:00:00,,,Khemis Zemamra,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5187350,K. Sabry,,,,186508,16170,16185,"FAR Rabat - Difaâ El Jadida, 1 - 0",2021-04-09 18:30:00,FAR Rabat,Difaâ El Jadida,FAR Rabat,Difaâ El Jadida,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png
2775650,J. Jiyed,H. Errahmani,,,185922,16196,16173,"RSB Berkane - Ittihad Tanger, 2 - 0",2019-01-07 17:00:00,RSB Berkane,Ittihad Tanger,RSB Berkane,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5282804,W. Saad,H. Errahmani,,,187701,16177,16171,"Mouloudia Oujda - Hassania Agadir, 0 - 0",2022-03-05 15:00:00,,,Mouloudia Oujda,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5523422,R. Daki,Mouhcine Sordy,,,189260,16168,16180,"Chabab Mohammédia - Raja Casablanca, 0 - 2",2024-04-14 20:00:00,Raja Casablanca,Chabab Mohammédia,Chabab Mohammédia,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
5187491,A. El Yaakoubi,,,,186508,16185,16198,"Difaâ El Jadida - Youssoufia Berrechid, 2 - 3",2021-07-23 18:30:00,Youssoufia Berrechid,Difaâ El Jadida,Difaâ El Jadida,Youssoufia Berrechid,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png
2775892,R. Jayed,Y. Abu Salim,,,185922,16198,16177,"Youssoufia Berrechid - Mouloudia Oujda, 1 - 1",2019-04-02 15:00:00,,,Youssoufia Berrechid,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
5395261,М. Kechaf,,,,188370,16195,35390,"FUS Rabat - JS Soualem, 2 - 0",2023-02-18 19:30:00,FUS Rabat,JS Soualem,FUS Rabat,JS Soualem,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
5021797,K. Sabri,,,,185923,16171,16184,"Hassania Agadir - Moghreb Tétouan, 1 - 1",2019-11-26 14:00:00,,,Hassania Agadir,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
2634706,A. El Yaakoubi,,,,181442,16171,16173,"Hassania Agadir - Ittihad Tanger, 1 - 1",2018-03-25 15:00:00,,,Hassania Agadir,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
2775938,E. Hamza,,,,185922,16173,16179,"Ittihad Tanger - Olympic Safi, 0 - 2",2019-05-12 22:00:00,Olympic Safi,Ittihad Tanger,Ittihad Tanger,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5395324,W. Saad,M. Zerzay,,,188370,16184,16179,"Moghreb Tétouan - Olympic Safi, 2 - 1",2023-05-04 18:15:00,Moghreb Tétouan,Olympic Safi,Moghreb Tétouan,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
2634643,A. Mohamed,,,,181442,16202,16175,"Chabab Rif Hoceima - Kawkab Marrakech, 1 - 0",2017-12-27 14:30:00,Chabab Rif Hoceima,Kawkab Marrakech,Chabab Rif Hoceima,Kawkab Marrakech,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3468_120x120.png
5523249,A. Errakhis,A. Mohamed,,,189260,16168,16184,"Chabab Mohammédia - Moghreb Tétouan, 0 - 1",2023-09-23 20:30:00,Moghreb Tétouan,Chabab Mohammédia,Chabab Mohammédia,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5282783,H.Tamssamani,Y. Bouslim,,,187701,16178,16180,"Khouribga - Raja Casablanca, 2 - 2",2022-02-15 15:00:00,,,Khouribga,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
5282853,H.Tamssamani,Tarek Al Moutamni,,,187701,16179,16170,"Olympic Safi - FAR Rabat, 0 - 0",2022-06-19 16:00:00,,,Olympic Safi,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5021902,R. Jayed,,,,185923,16198,22864,"Youssoufia Berrechid - Rapide Oued Zem, 0 - 4",2019-12-29 16:00:00,Rapide Oued Zem,Youssoufia Berrechid,Youssoufia Berrechid,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
2775607,H. Tiazi,,,,185922,16178,16196,"Khouribga - RSB Berkane, 2 - 2",2018-11-11 16:00:00,,,Khouribga,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
5187307,N. Benrkiya,,,,186508,16171,16184,"Hassania Agadir - Moghreb Tétouan, 1 - 1",2021-02-13 14:00:00,,,Hassania Agadir,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
2775742,A. Zourak,,,,185922,22864,16173,"Rapide Oued Zem - Ittihad Tanger, 0 - 1",2019-02-02 16:00:00,Ittihad Tanger,Rapide Oued Zem,Rapide Oued Zem,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5395148,K. Sabry,A. Errakhis,,,188370,16182,16170,"UTS Rabat - FAR Rabat, 0 - 1",2022-09-14 17:00:00,FAR Rabat,UTS Rabat,UTS Rabat,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5021645,N. El Jaafari,,,,185923,16195,16196,"FUS Rabat - RSB Berkane, 1 - 1",2019-10-02 19:00:00,,,FUS Rabat,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
5395219,M. Lahouidri,,,,188370,16168,35390,"Chabab Mohammédia - JS Soualem, 0 - 3",2023-01-08 15:00:00,JS Soualem,Chabab Mohammédia,Chabab Mohammédia,JS Soualem,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
5523374,J. Jiyed,A. Mohamed,,,189260,16176,60275,"Maghreb Fès - Khemis Zemamra, 2 - 3",2024-02-17 17:00:00,Khemis Zemamra,Maghreb Fès,Maghreb Fès,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
2775940,D. Rdad,,,,185922,16202,16198,"Chabab Rif Hoceima - Youssoufia Berrechid, 2 - 1",2019-06-04 22:00:00,Chabab Rif Hoceima,Youssoufia Berrechid,Chabab Rif Hoceima,Youssoufia Berrechid,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png
5282714,M. Nhayeh,A. Mohamed,,,187701,35390,16195,"Riadi Salmi - FUS Rabat, 1 - 0",2021-11-02 14:30:00,JS Soualem,FUS Rabat,JS Soualem,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
5028034,S. Guezzaz,T. Hicham,,,185923,16196,16183,"RSB Berkane - Wydad Casablanca, 2 - 1",2020-08-06 21:00:00,RSB Berkane,Wydad Casablanca,RSB Berkane,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
5187406,S. Guezzaz,,,,186508,16168,16171,"Chabab Mohammédia - Hassania Agadir, 0 - 0",2021-05-19 18:15:00,,,Chabab Mohammédia,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5028171,T. Hicham,H. Tiazi,,,185923,16170,60275,"FAR Rabat - CR Khemis Zemamra, 5 - 2",2020-10-07 18:00:00,FAR Rabat,Khemis Zemamra,FAR Rabat,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
5282651,М. Kechaf,Tarek Al Moutamni,,,187701,16179,16185,"Olympic Safi - Difaâ El Jadida, 0 - 1",2021-09-10 20:30:00,Difaâ El Jadida,Olympic Safi,Olympic Safi,Difaâ El Jadida,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png
2775805,T. Gourar,,,,185922,22864,16195,"Rapide Oued Zem - FUS Rabat, 1 - 0",2019-03-02 14:00:00,Rapide Oued Zem,FUS Rabat,Rapide Oued Zem,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
5523231,J. Jiyed,J. Belbassri,,,189260,16176,16184,"Maghreb Fès - Moghreb Tétouan, 2 - 1",2023-08-25 20:30:00,Maghreb Fès,Moghreb Tétouan,Maghreb Fès,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5187390,N. Benrkiya,M. Zerzay,,,186508,16173,16171,"Ittihad Tanger - Hassania Agadir, 1 - 1",2021-05-12 13:00:00,,,Ittihad Tanger,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5028063,M. Nhayeh,N. El Jaafari,,,185923,16180,22864,"Raja Casablanca - Rapide Oued Zem, 1 - 0",2020-09-27 18:15:00,Raja Casablanca,Rapide Oued Zem,Raja Casablanca,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5282743,R. Jayed,Y. Haraoui,,,187701,16179,16180,"Olympic Safi - Raja Casablanca, 1 - 0",2021-11-23 19:30:00,Olympic Safi,Raja Casablanca,Olympic Safi,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
2775917,Y. Abu Salim,M. Nheyeh,,,185922,16202,16177,"Chabab Rif Hoceima - Mouloudia Oujda, 1 - 1",2019-04-27 15:00:00,,,Chabab Rif Hoceima,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
5523323,K. Sabry,M. Zerzay,,,189260,16184,16182,"Moghreb Tétouan - UTS Rabat, 1 - 1",2023-12-28 19:00:00,,,Moghreb Tétouan,UTS Rabat,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png
2634729,T. Gourar,Y. Haraoui,,,181442,16183,16178,"Wydad Casablanca - Khouribga, 5 - 2",2018-04-08 19:00:00,Wydad Casablanca,Khouribga,Wydad Casablanca,Khouribga,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png
5523289,М. Kechaf,M. Bellote,,,189260,16176,16182,"Maghreb Fès - UTS Rabat, 0 - 1",2023-11-10 15:00:00,UTS Rabat,Maghreb Fès,Maghreb Fès,UTS Rabat,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png
5021612,M. Bellote,,,,185923,16170,16179,"FAR Rabat - Olympic Safi, 0 - 0",2019-10-06 14:00:00,,,FAR Rabat,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
2634683,Y. Abu Salim,,,,181442,16202,16195,"Chabab Rif Hoceima - FUS Rabat, 0 - 0",2018-03-04 14:30:00,,,Chabab Rif Hoceima,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
5523266,T. Moutamani,H. Errahmani,,,189260,16177,16176,"Mouloudia Oujda - Maghreb Fès, 1 - 3",2023-10-07 17:15:00,Maghreb Fès,Mouloudia Oujda,Mouloudia Oujda,Maghreb Fès,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png
5187451,S. Guezzaz,,,,186508,16185,16177,"Difaâ El Jadida - Mouloudia Oujda, 2 - 2",2021-06-29 18:15:00,,,Difaâ El Jadida,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
5395188,A. Zourak,A. Ahmed,,,188370,16171,16168,"Hassania Agadir - Chabab Mohammédia, 2 - 1",2022-11-04 17:15:00,Hassania Agadir,Chabab Mohammédia,Hassania Agadir,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5021887,H. Tiazi,,,,185923,16178,16198,"Khouribga - Youssoufia Berrechid, 4 - 1",2019-12-21 14:00:00,Khouribga,Youssoufia Berrechid,Khouribga,Youssoufia Berrechid,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png
2775628,M. Bellote,A. Errakhis,,,185922,16195,16202,"FUS Rabat - Chabab Rif Hoceima, 0 - 0",2018-11-29 17:00:00,,,FUS Rabat,Chabab Rif Hoceima,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png
5187328,M. Kechaf,,,,186508,16179,16195,"Olympic Safi - FUS Rabat, 0 - 1",2021-02-28 14:00:00,FUS Rabat,Olympic Safi,Olympic Safi,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
5022252,D. Rdad,,,,185923,16184,16196,"Moghreb Tétouan - RSB Berkane, 0 - 0",2020-02-06 18:00:00,,,Moghreb Tétouan,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
2775782,A. Lamssalak,,,,185922,16175,16184,"Kawkab Marrakech - Moghreb Tétouan, 1 - 1",2019-02-23 14:00:00,,,Kawkab Marrakech,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/g3468_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
